episode,step,episodic_reward,success_rate,episodic_length
0,5,-1,0.0,5
0,10,-1,0.0,10
0,15,-1,0.0,15
0,20,-1,0.0,20
0,25,-1,0.0,25
0,30,-1,0.0,30
0,35,-1,0.0,35
0,40,-1,0.0,40
0,45,-1,0.0,45
0,50,-1,0.0,50
0,55,-1,0.0,55
0,60,-1,0.0,60
0,65,-1,0.0,65
0,70,-1,0.0,70
0,75,-1,0.0,75
0,80,-1,0.0,80
0,85,-1,0.0,85
0,90,-1,0.0,90
0,95,-1,0.0,95
0,100,-1,0.0,100
0,105,-1,0.0,105
0,110,-1,0.0,110
0,115,-1,0.0,115
0,120,-1,0.0,120
0,125,-1,0.0,125
0,130,-1,0.0,130
0,135,-1,0.0,135
0,140,-1,0.0,140
0,145,-1,0.0,145
0,150,-1,0.0,150
0,155,-1,0.0,155
0,160,-1,0.0,160
0,165,-1,0.0,165
0,170,-1,0.0,170
0,175,-1,0.0,175
0,180,-1,0.0,180
0,185,-1,0.0,185
0,190,-1,0.0,190
0,195,-1,0.0,195
0,200,-1,0.0,200
0,205,-1,0.0,205
0,210,-1,0.0,210
0,215,-1,0.0,215
0,220,-1,0.0,220
0,225,-1,0.0,225
0,230,-1,0.0,230
0,235,-1,0.0,235
0,240,-1,0.0,240
0,245,-1,0.0,245
0,250,-1,0.0,250
0,255,-1,0.0,255
0,260,-1,0.0,260
0,265,-1,0.0,265
0,270,-1,0.0,270
0,275,-1,0.0,275
0,280,-1,0.0,280
0,285,-1,0.0,285
0,290,-1,0.0,290
0,295,-1,0.0,295
0,300,-1,0.0,300
0,305,-1,0.0,305
0,310,-1,0.0,310
0,315,-1,0.0,315
0,320,-1,0.0,320
0,325,-1,0.0,325
0,330,-1,0.0,330
0,335,-1,0.0,335
0,340,-1,0.0,340
0,345,-1,0.0,345
0,350,-1,0.0,350
0,355,-1,0.0,355
0,360,-1,0.0,360
0,365,-1,0.0,365
0,370,-1,0.0,370
0,375,-1,0.0,375
0,380,-1,0.0,380
0,385,-1,0.0,385
0,390,-1,0.0,390
0,395,-1,0.0,395
0,400,-1,0.0,400
0,405,-1,0.0,405
